creature_id,creature_name,prompt,negative_prompt
a55a52ef-038b-495e-8715-c8eedcbfbc4e,Gothic Chrono Beast of Time,"dark ornate details, elegant gothic style, aggressive chrono beast character, gold and flame color scheme, roaring with mouth open, electrical sparks, energy bolts, lagoon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d177c2ad-0bc9-4f7d-babc-6b868857836d,Aggressive Silver Mantis,"dark ornate details, elegant gothic style, aggressive mantis character, silver and gold color scheme, roaring with mouth open, sound wave effects, musical notes, sacred grove background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ea34e204-1961-4303-ba1a-7d30453a3fbd,Cloud Sprite of Silver Gothic,"dark ornate details, elegant gothic style, aggressive cloud sprite character, silver and gold color scheme, roaring with mouth open, water droplets, flowing water elements, blue shimmer, plateau background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
936df167-af30-4af6-8e44-40d4d1cb655b,Silver Naturalistic Parrot,"cute figurine style, aggressive parrot character, silver and gold color scheme, roaring stance with raised head, floating debris, gravity distortion effects, ruins background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9575038d-e499-48b6-a36b-3909690699b0,Silverwing Pegasus,"cute figurine style, proud pegasus character, silver and gold color scheme, roaring stance with raised head, frost crystals, icy effects, cold mist, jungle background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
dd1b8876-d0d9-4998-8421-34df3862c683,Goldwing Error Beast,"cute figurine style, proud error beast character, gold and brown color scheme, roaring with mouth open, ethereal glow, spiritual wisps, ghostly aura, skyscraper background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
dd93d046-9889-437b-bd67-bfc25ccf83a7,The Aggressive Rainbow Spectra,"cute figurine style, aggressive rainbow spectra character, gold and flame color scheme, fierce roar pose, mountain background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
0b196df0-6cd7-4a4e-9009-0d91a9af36f2,Silverwing Storm Dragon,"dark ornate details, elegant gothic style, proud storm dragon character, silver and gold color scheme, roaring with mouth open, electrical sparks, energy bolts, shrine background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5faa28f5-2281-49be-9fea-71b146744f6d,Silver Naturalistic Dimensional Shadow,"cute figurine style, aggressive dimensional shadow character, silver and gold color scheme, roaring with mouth open, void energy, dark particles, cyberspace background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
087c23e9-7ac0-4e4a-875e-78d6093c750d,Naturalistic Mecha Wolf of Cyber,"cute figurine style, proud mecha wolf character, gold and flame color scheme, roaring stance with raised head, small leaves, flower details, natural elements, playground background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
fee274a9-5a4d-4c9f-801d-df6844747779,Gold Gothic Flame Phoenix,"dark ornate details, elegant gothic style, proud flame phoenix character, gold and brown color scheme, roaring stance with raised head, sound wave effects, musical notes, volcano background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c0fed394-f95b-4e47-bb32-2a268360dc38,Gold Gothic Flying Chair,"dark ornate details, elegant gothic style, proud flying chair character, gold and brown color scheme, roaring stance with raised head, jungle background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
acfe7020-fa5a-4f15-bfc2-8e6e477b15ae,Naturalistic Flame Phoenix of Phoenix,"cute figurine style, aggressive flame phoenix character, gold and brown color scheme, roaring with mouth open, temple background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
dee58209-6573-4683-8efc-844c64e06865,Gothic Bat of Mammal,"dark ornate details, elegant gothic style, aggressive bat character, gold and flame color scheme, fierce roar pose, forest background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
18c1eed1-9b5d-4f68-9169-84b24022b64a,Aggressive Silver Lion Chimera,"dark ornate details, elegant gothic style, aggressive lion chimera character, silver and gold color scheme, fierce roar pose, frost crystals, icy effects, cold mist, savannah background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3b0694d1-5da7-449c-b5d4-b2cffca5d93c,Gothic Octopus of Aquatic,"dark ornate details, elegant gothic style, proud octopus character, gold and brown color scheme, fierce roar pose, digital patterns, matrix code, tech patterns, mountain background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
efc0db65-710a-473f-a662-3977e52553b3,Silver Gothic Flame Phoenix,"dark ornate details, elegant gothic style, proud flame phoenix character, silver and gold color scheme, fierce roar pose, electric sparks, lightning details, energy crackling, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b68b6ee0-fa30-42db-bfa4-dae09bf8ad92,Silverwing Resonance Sprite,"cute figurine style, aggressive resonance sprite character, silver and gold color scheme, roaring with mouth open, floating debris, gravity distortion effects, rift background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8803c725-ddbc-476d-b503-95b7e0dcfc26,Echo Orb of Silver Naturalistic,"cute figurine style, aggressive echo orb character, silver and gold color scheme, fierce roar pose, magical sparkles, mystical runes, arcane glow, cave background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
33384f93-da25-418f-ad02-394973e03c92,Goldwing Emoji Avatar,"dark ornate details, elegant gothic style, aggressive emoji avatar character, gold and brown color scheme, roaring with mouth open, magical sparkles, mystical runes, arcane glow, prism background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
fccf91d1-094e-4f01-9535-99e957b9a56d,Aggressive Gold Googly-eyed Gremlin,"cute figurine style, aggressive googly-eyed gremlin character, gold and brown color scheme, roaring stance with raised head, small leaves, flower details, natural elements, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5c664f42-0d5b-44bd-aaa7-37c4c9b6821e,Naturalistic Tiger of Mammal,"cute figurine style, proud tiger character, gold and brown color scheme, fierce roar pose, floating debris, gravity distortion effects, deep sea background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
496c50de-1105-4a36-9d39-ee099d8ed9e4,Goldwing Elastic Cat,"cute figurine style, aggressive elastic cat character, gold and brown color scheme, roaring with mouth open, plateau background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c929b824-78f6-4572-8343-fcb0821493e8,Shifting Spectra of Gold Naturalistic,"cute figurine style, aggressive shifting spectra character, gold and brown color scheme, fierce roar pose, electrical sparks, energy bolts, desert background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
7c89d240-1591-4f3c-962c-e703ed2cd9a8,Cube Beast of Silver Naturalistic,"cute figurine style, proud cube beast character, silver and gold color scheme, roaring stance with raised head, water droplets, flowing water elements, blue shimmer, void background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ffbce32e-ad25-411b-a5e3-b5581bce1d6f,Gold Naturalistic Mystic Sigil,"cute figurine style, proud mystic sigil character, gold and flame color scheme, fierce roar pose, prism background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b216183e-8a46-4001-93a0-9011411f5711,The Proud Algorithm Entity,"dark ornate details, elegant gothic style, proud algorithm entity character, gold and flame color scheme, fierce roar pose, void energy, dark particles, temple background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
22833d75-7858-4d73-8f35-11bc7b0277e5,Hawk of Silver Gothic,"dark ornate details, elegant gothic style, proud hawk character, silver and gold color scheme, roaring stance with raised head, electrical sparks, energy bolts, nebula background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
33b41860-b8a7-4e25-bde1-ec2c2ebc1f26,Peacock of Gold Naturalistic,"cute figurine style, aggressive peacock character, gold and brown color scheme, fierce roar pose, cyberspace background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ea9f99e2-1c35-454e-aedd-a04526a9cde2,Proud Silver Bendy Dog,"cute figurine style, proud bendy dog character, silver and gold color scheme, roaring stance with raised head, cliffs background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
48cb948a-a9ad-4d92-9c20-847f6bbfc3b7,Lion Chimera of Gold Naturalistic,"cute figurine style, proud lion chimera character, gold and flame color scheme, roaring stance with raised head, skyscraper background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
bcf2fd1c-0580-4678-8539-b5c60963788f,Proud Gold Talking Toaster,"cute figurine style, proud talking toaster character, gold and brown color scheme, fierce roar pose, ethereal glow, spiritual wisps, ghostly aura, rift background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5eb92e48-dc4b-4c7a-a9bf-6ff47e82f7b7,Goldwing Storm Child,"dark ornate details, elegant gothic style, proud storm child character, gold and flame color scheme, roaring stance with raised head, subtle fire effects, warm glow, flame accents, skyscraper background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
f0ee535b-b4c5-4dff-a652-aa2b838ee466,The Proud Goo Blob,"cute figurine style, proud goo blob character, silver and gold color scheme, roaring with mouth open, glade background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
8b5a9498-266c-498b-976a-cd870c9ac2c4,Naturalistic Mirror Echo of Echo,"cute figurine style, proud mirror echo character, silver and gold color scheme, roaring stance with raised head, sky background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e2205d0f-f39d-4e34-aa89-36b1f51c6f22,The Aggressive Ancient Dragon,"cute figurine style, aggressive ancient dragon character, gold and flame color scheme, fierce roar pose, digital patterns, matrix code, tech patterns, prism background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
1c1489af-ed4c-4e52-a7c2-19d330d445fa,Gothic Jelly Blob of Blob,"dark ornate details, elegant gothic style, aggressive jelly blob character, gold and brown color scheme, roaring stance with raised head, lagoon background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5eeafae9-86c0-4419-8dff-ed12e3c171c5,Proud Gold Seahorse,"dark ornate details, elegant gothic style, proud seahorse character, gold and brown color scheme, roaring with mouth open, grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9b92b3bc-939e-453e-966a-eaf2974b3f4d,Gold Naturalistic Algorithm Entity,"cute figurine style, aggressive algorithm entity character, gold and flame color scheme, roaring with mouth open, plateau background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d6fca829-40e1-4f8b-9274-4a515c5eedd7,Proud Gold Floating Head,"dark ornate details, elegant gothic style, proud floating head character, gold and flame color scheme, roaring with mouth open, void energy, dark particles, deep sea background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6767684f-40e4-490c-8a9f-7865976e3553,Silverwing Wolf,"cute figurine style, aggressive wolf character, silver and gold color scheme, roaring with mouth open, ethereal glow, spiritual wisps, ghostly aura, skyscraper background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
87003ba6-117a-4ba8-a9ab-f8da9086af83,Silver Naturalistic Neural Network,"cute figurine style, aggressive neural network character, silver and gold color scheme, roaring with mouth open, magical sparkles, mystical runes, arcane glow, rift background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ef47e7b8-36b9-4c53-951f-96c2a53af1d4,The Aggressive Storm Dragon,"dark ornate details, elegant gothic style, aggressive storm dragon character, gold and flame color scheme, roaring stance with raised head, volcano background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e880d5d7-e876-45ba-b805-2dbc3b9f2124,Gold Naturalistic Ancient Sigil,"cute figurine style, proud ancient sigil character, gold and flame color scheme, fierce roar pose, small leaves, flower details, natural elements, chronoscape background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
56c1e34b-4d8e-41ec-933b-6a685cda1a08,Gothic Aurora Spectra of Spectra,"dark ornate details, elegant gothic style, proud aurora spectra character, gold and brown color scheme, roaring with mouth open, digital patterns, matrix code, tech patterns, arcade background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d27c74f0-3595-4a17-b4a2-41fd39b2a475,Shark of Gold Gothic,"dark ornate details, elegant gothic style, proud shark character, gold and brown color scheme, roaring stance with raised head, water droplets, flowing water elements, blue shimmer, temple background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
4c1de256-e27c-43ee-aee4-82db711a21dc,Silver Gothic Singularity Beast,"dark ornate details, elegant gothic style, aggressive singularity beast character, silver and gold color scheme, roaring with mouth open, sacred grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
427015ca-8a37-4497-90bb-424070fa16af,Silver Gothic Stretchy Snake,"dark ornate details, elegant gothic style, proud stretchy snake character, silver and gold color scheme, roaring stance with raised head, electrical sparks, energy bolts, desert background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
0db91305-387d-4a8e-8716-e71839f4cdf0,Gothic Storm Dragon of Dragon,"dark ornate details, elegant gothic style, aggressive storm dragon character, gold and brown color scheme, roaring stance with raised head, dark aura, shadow wisps, mysterious glow, garden background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
06ea6c95-2f54-484b-956d-79066e7722ce,Goldwing Fox,"cute figurine style, aggressive fox character, gold and flame color scheme, fierce roar pose, digital patterns, matrix code, tech patterns, deep sea background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b61f3e2c-15b3-4c60-84f4-378ce03e11d2,Dragonfly of Gold Naturalistic,"cute figurine style, proud dragonfly character, gold and brown color scheme, fierce roar pose, subtle fire effects, warm glow, flame accents, cyberspace background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
f0f9d77b-1d2e-4007-8421-4aa63d85f823,Proud Gold Resonance Sprite,"dark ornate details, elegant gothic style, proud resonance sprite character, gold and brown color scheme, roaring with mouth open, glowing aura, light rays, radiant effect, playground background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
dd864389-ecb2-44b2-9680-57e2dc713cb6,Frost Phoenix of Silver Gothic,"dark ornate details, elegant gothic style, aggressive frost phoenix character, silver and gold color scheme, fierce roar pose, sound wave effects, musical notes, cave background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d1d36276-4eed-4738-835d-65594716355f,Silver Naturalistic Unicorn,"cute figurine style, aggressive unicorn character, silver and gold color scheme, fierce roar pose, floating debris, gravity distortion effects, core background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5ac0e123-c652-4272-ae0e-b17e4f8fdd4b,Parrot of Silver Naturalistic,"cute figurine style, proud parrot character, silver and gold color scheme, roaring with mouth open, digital patterns, matrix code, tech patterns, glade background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
45c0192c-a64f-44ad-9ce3-8826aca1cbf1,The Proud Ancient Dragon,"cute figurine style, proud ancient dragon character, silver and gold color scheme, fierce roar pose, water droplets, flowing water elements, blue shimmer, ocean background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
62ab8abe-9564-4745-adb5-7d9af9429ee2,Silver Naturalistic Asteroid Turtle,"cute figurine style, aggressive asteroid turtle character, silver and gold color scheme, roaring with mouth open, server room background, dramatic studio lighting, rim light, perfect highlights, premium quality, masterpiece, highly detailed, 8k resolution, perfect quality, professional render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
82ff63e0-9475-4d18-a29b-569eee91f388,Aggressive Gold Asteroid Turtle,"dark ornate details, elegant gothic style, aggressive asteroid turtle character, gold and brown color scheme, roaring with mouth open, magical sparkles, mystical runes, arcane glow, riverbank background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
1f1695c1-6a65-4343-a4f1-dda9aa8d8074,Silver Gothic Eagle,"dark ornate details, elegant gothic style, aggressive eagle character, silver and gold color scheme, roaring with mouth open, digital patterns, matrix code, tech patterns, plateau background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3fae2fbd-ebf7-4e37-9355-2dde8e473d06,Silverwing Falcon,"cute figurine style, aggressive falcon character, silver and gold color scheme, roaring stance with raised head, dark aura, shadow wisps, mysterious glow, shrine background, dramatic studio lighting, rim light, perfect highlights, premium quality, masterpiece, highly detailed, 8k resolution, perfect quality, professional render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9cd3ba89-1f29-4a18-9444-3d726374945b,Proud Gold Peacock,"dark ornate details, elegant gothic style, proud peacock character, gold and brown color scheme, fierce roar pose, sound wave effects, musical notes, terminal background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9063a028-9f5b-46ac-b265-73eedecebdcc,The Proud Lion,"dark ornate details, elegant gothic style, proud lion character, gold and brown color scheme, roaring with mouth open, glowing aura, light rays, radiant effect, cliffs background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
050c7517-29a7-4965-b9e5-a112ff9a0cbf,Proud Silver Bat,"dark ornate details, elegant gothic style, proud bat character, silver and gold color scheme, roaring stance with raised head, electric sparks, lightning details, energy crackling, mountain background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
1fe8cf2d-09d2-4030-ae8c-57eb57f67778,Aggressive Silver Pixel Pet,"cute figurine style, aggressive pixel pet character, silver and gold color scheme, roaring with mouth open, dark aura, shadow wisps, mysterious glow, server room background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
aa8718eb-747a-427d-b52d-8b882c3f7406,Fading Echo of Gold Naturalistic,"cute figurine style, proud fading echo character, gold and flame color scheme, fierce roar pose, toybox background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
335e756f-6daa-4132-8c56-18fa76ab9897,Aggressive Silver Algorithm Entity,"cute figurine style, aggressive algorithm entity character, silver and gold color scheme, fierce roar pose, floating debris, gravity distortion effects, lagoon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
